id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3zIuHdD8dkh1vPxQu334T7,Blue Train - Remastered,40,643128,0,['John Coltrane'],['2hGh5VOeeqimQFxqXvfCUf'],1958-01-01,0.503,0.286,8,-15.425,1,0.045,0.643,0.00112,0.156,0.569,136.098,4
0E1OTri8DZ6UuBeqJb9s2S,I Can't Stop Lovin' You,39,156093,0,['Don Gibson'],['4xcYVPssil6vbG6tq3W43S'],1958-04-25,0.496,0.358,11,-11.559,1,0.0307,0.826,1.25e-06,0.425,0.428,82.027,4
0q5L3RndnEB9XkUQVpa0Mk,Seventy Six Trombones,38,181400,0,"['Robert Preston', 'The Original Broadway Cast Of The Music Man']","['4KMMjF738dOUpmO51lMUrf', '3mv5IRtCbw6qbh4kAyfGxc']",1958-01-01,0.594,0.461,8,-14.193,1,0.393,0.352,0.0,0.0714,0.775,129.152,4
0SsoCpGsSz32oyQjsvDZFu,Marian The Librarian,30,164360,0,['Robert Preston'],['4KMMjF738dOUpmO51lMUrf'],1958-01-01,0.52,0.186,5,-17.258,0,0.045,0.81,5e-05,0.165,0.447,106.801,4
6UuqE5oXVnxToLif1530eR,My White Knight,26,182040,0,['Barbara Cook'],['6SY4hPB2QITF4kQUui96EP'],1958-01-01,0.261,0.178,1,-14.986,1,0.039,0.739,1.63e-06,0.292,0.151,89.015,4
499Hz2G9cI9Oct39gzEzpn,El Solterito,23,158960,0,"['La Sonora Matancera', 'Carlos Argentino']","['01p7Homi0d4XxZ06f2NYYD', '0QgnnEBmmhKUXaieGi5Ai1']",1958-01-01,0.816,0.223,0,-13.643,1,0.0702,0.503,0.000124,0.0618,0.842,122.708,4
56kO5cyxiXhFYgGByOuusS,Finale,22,137173,0,"['Robert Preston', 'Barbara Cook', 'The Original Broadway Cast Of The Music Man']","['4KMMjF738dOUpmO51lMUrf', '6SY4hPB2QITF4kQUui96EP', '3mv5IRtCbw6qbh4kAyfGxc']",1958-01-01,0.445,0.291,0,-15.371,1,0.0848,0.654,0.00171,0.167,0.432,136.405,4
3mVamJ76zOnKtnuCHFkamA,Dones de la belleza y la voz/Aparece Malfica/El amor verdadero lo puede todo,17,337853,0,['Chorus - Sleeping Beauty'],['1c4ltuRXEIo20Y9UOPxiA0'],1958-01-01,0.185,0.118,7,-18.528,1,0.0354,0.976,0.236,0.165,0.0681,87.523,3
0pfElbktR8oEuwQdPmNVZB,En La Nochbuena,16,164000,0,['La Sonora Matancera'],['01p7Homi0d4XxZ06f2NYYD'],1958-01-01,0.662,0.416,2,-9.838,1,0.0865,0.805,0.000104,0.26,0.978,100.873,4
2QfiRTz5Yc8DdShCxG1tB2,Johnny B. Goode,77,161560,0,['Chuck Berry'],['293zczrfYafIItmnmM3coR'],1959-07-01,0.534,0.803,10,-9.129,1,0.0743,0.741,6.07e-05,0.307,0.969,167.983,4
3KzgdYUlqV6TOG7JCmx2Wg,Beyond the Sea,69,172480,0,['Bobby Darin'],['0EodhzA6yW1bIdD5B4tcmJ'],1959,0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,4
1YQWosTIljIvxAgHWTp7KP,Take Five,68,324133,0,['The Dave Brubeck Quartet'],['4iRZAbYvBqnxrbs6K25aJ7'],1959-12-14,0.454,0.26,8,-13.193,0,0.0401,0.539,0.00078,0.0675,0.598,174.322,5
0SsYlkXxZ5vkWOTsKxMfMz,Lonesome Town,67,134040,0,['Ricky Nelson'],['73sSFVlM6pkweLXE8qw1OS'],1959-01-01,0.404,0.193,11,-12.501,1,0.0305,0.794,0.000296,0.103,0.273,77.026,4
2aEeghgUcnu75tzcolFMfs,La Bamba - Single Version,65,126960,0,['Ritchie Valens'],['5Y9xEAGW4GwGJgbiI6W85P'],1959,0.516,0.809,0,-6.419,1,0.0545,0.787,0.000331,0.303,0.939,75.099,4
0aWMVrwxPNYkKmFthzmpRi,Blue in Green (feat. John Coltrane & Bill Evans),65,337733,0,"['Miles Davis', 'John Coltrane', 'Bill Evans']","['0kbYTNQb4Pb1rPbbaF0pT4', '2hGh5VOeeqimQFxqXvfCUf', '4jXfFzeP66Zy67HM2mvIIF']",1959-08-17,0.421,0.0162,2,-25.358,0,0.0388,0.808,0.0024,0.0978,0.154,110.479,4
2vSxjnyrWrtxyfzO47EX6q,Smoke Gets In Your Eyes,65,160933,0,['The Platters'],['6KWcxMWVNVIYbdOQyJtsSy'],1959-01-01,0.203,0.295,3,-11.155,1,0.0323,0.92,2.05e-06,0.173,0.285,171.222,3
66iKqUazBbTlAEjcZrpDkD,What A Diff'rence A Day Made,65,151867,0,['Dinah Washington'],['32LHRiof0sa4taYew9i3Fa'],1959-02-19,0.387,0.117,0,-17.803,1,0.0299,0.925,0.000171,0.109,0.166,93.575,4
0QGwOFQChzflLAmPq5NwKo,A Teenager In Love,63,158253,0,['Dion & The Belmonts'],['2loYllWFfoWpoxC5YrJKc4'],1959-01-01,0.555,0.377,1,-9.123,1,0.0295,0.671,0.0,0.128,0.619,78.986,4
4vLYewWIvqHfKtJDk8c8tq,"So What (feat. John Coltrane, Cannonball Adderley & Bill Evans)",63,562640,0,"['Miles Davis', 'John Coltrane', 'Cannonball Adderley', 'Bill Evans']","['0kbYTNQb4Pb1rPbbaF0pT4', '2hGh5VOeeqimQFxqXvfCUf', '5v74mT11KGJqadf9sLw4dA', '4jXfFzeP66Zy67HM2mvIIF']",1959-08-17,0.532,0.151,0,-17.266,1,0.0376,0.706,0.00136,0.116,0.211,136.759,4
5yQ9iMZXGcr5rlO4hoLsP4,"What'd I Say, Pt. 1 & 2",63,307053,0,['Ray Charles'],['1eYhYunlNJlDoQhtYBvPsi'],1959,0.54,0.681,4,-5.44,1,0.0508,0.808,0.0,0.162,0.794,88.385,4
3E5ndyOfO6vFDEIE42HA8o,Mack the Knife,62,184333,0,['Bobby Darin'],['0EodhzA6yW1bIdD5B4tcmJ'],1959,0.549,0.529,3,-12.291,0,0.108,0.76,0.0,0.206,0.464,82.755,4
06PdA0DLgF4BfAeUNZAbFG,Blueberry Hill,62,147880,0,['Fats Domino'],['09C0xjtosNAIXP36wTnWxd'],1959-01-01,0.489,0.499,11,-9.702,1,0.0271,0.74,0.000236,0.156,0.829,133.341,3
3YdKJzcoMZMacISlpY4QoP,I Only Have Eyes for You,62,202773,0,['The Flamingos'],['6iygtKnPG7TRvDaTYcLOd6'],1959-08-11,0.552,0.313,5,-12.41,1,0.0296,0.916,0.0017,0.12,0.303,88.554,3
7caj6X6NMX3tlhWnu1du6V,We Belong Together,62,116627,0,['Ritchie Valens'],['5Y9xEAGW4GwGJgbiI6W85P'],1959,0.684,0.247,5,-13.71,1,0.0281,0.872,0.000166,0.113,0.768,106.522,3
6C7aTTCUWRK7dD379yUT3W,Roll Over Beethoven,62,144600,0,['Chuck Berry'],['293zczrfYafIItmnmM3coR'],1959-07-01,0.715,0.797,3,-10.154,1,0.193,0.837,0.0,0.209,0.841,92.739,4
2uFaJJtFpPDc5Pa95XzTvg,Let It Snow! Let It Snow! Let It Snow!,60,117147,0,['Dean Martin'],['49e4v89VmlDcFCMyDv9wQ9'],1959-01-01,0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-06,0.175,0.701,134.009,4
5zvOXJrzzUlvXwyuwZ0toZ,Oh! Carol,59,135467,0,['Neil Sedaka'],['5N6GwJzOcOY5kv8p0NjhYL'],1959-06-12,0.728,0.734,11,-3.234,1,0.0318,0.63,3.56e-05,0.137,0.965,135.078,4
3SQhmctWreNM0X6Zkm2K5R,Maybellene,58,143240,0,['Chuck Berry'],['293zczrfYafIItmnmM3coR'],1959-07-01,0.756,0.768,0,-10.701,1,0.112,0.735,0.0,0.182,0.783,118.208,4
0VE4ayVlGs5DBoqOdgJ0Zv,Donna - Single Version,57,150973,0,['Ritchie Valens'],['5Y9xEAGW4GwGJgbiI6W85P'],1959,0.472,0.225,5,-12.581,1,0.0263,0.864,0.0,0.111,0.29,100.299,3
4cRfSR0QxDlXRHTKyEOu93,"Come On, Let's Go",57,124587,0,['Ritchie Valens'],['5Y9xEAGW4GwGJgbiI6W85P'],1959,0.616,0.724,9,-8.101,1,0.042,0.788,3.16e-06,0.128,0.809,81.402,3
7vAw4LLIms6X8ZHcbtoazz,I Wonder Why,54,141387,0,['Dion & The Belmonts'],['2loYllWFfoWpoxC5YrJKc4'],1959-01-01,0.506,0.699,10,-3.834,1,0.0348,0.569,0.0,0.158,0.901,103.463,4
7Gpx2fNJiilvrf9Ss8qbit,Calendar Girl,54,159693,0,['Neil Sedaka'],['5N6GwJzOcOY5kv8p0NjhYL'],1959-06-12,0.703,0.649,8,-7.727,0,0.0312,0.397,0.0,0.209,0.862,122.719,4
05eNEozACh10Rn0ewFnH8Y,"See You Later, Alligator",54,166840,0,['Bill Haley & His Comets'],['3MFp4cYuYtTZe3d3xkLLbr'],1959-01-05,0.663,0.758,10,-10.07,0,0.0571,0.272,0.0,0.319,0.814,157.198,4
18YPNs20cBfgqkY8YCJlOH,You Mean Everything to Me,53,157867,0,['Neil Sedaka'],['5N6GwJzOcOY5kv8p0NjhYL'],1959-06-12,0.374,0.429,0,-7.801,0,0.0279,0.523,0.0,0.134,0.679,71.519,4
0snHlyyyUp2hKYEz7ffmkx,Never Be Anyone Else But You - Remastered,52,136267,0,['Ricky Nelson'],['73sSFVlM6pkweLXE8qw1OS'],1959-01-01,0.577,0.45,0,-10.327,1,0.0352,0.127,7.28e-05,0.138,0.711,141.703,3
0tHcXWIYt99GY8BONrPIfA,That's All Right,50,115280,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1959-01-23,0.655,0.405,2,-9.825,1,0.036,0.808,1.33e-06,0.116,0.696,105.272,4
3lbIsyhdbxUVeh9Mc1iwWW,Old Enough To Love - Remastered,26,137707,0,['Ricky Nelson'],['73sSFVlM6pkweLXE8qw1OS'],1959-01-01,0.694,0.483,6,-9.749,1,0.0282,0.679,0.0147,0.102,0.45,115.032,3
4v3xzTvUxIKPUmh3g5sLg0,Forty Days - Single Version,18,136667,0,['Ronnie Hawkins'],['2viYME3n7SlMsIOEqWmEHv'],1959,0.614,0.966,9,-7.247,0,0.0566,0.315,0.0,0.0754,0.601,96.402,4
4Hhv2vrOTy89HFRcjU3QOx,At Last,77,179693,0,['Etta James'],['0iOVhN3tnSvgDbcg25JoJb'],1960,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,3
0zGLlXbHlrAyBN1x6sY0rb,A Sunday Kind Of Love,71,196133,0,['Etta James'],['0iOVhN3tnSvgDbcg25JoJb'],1960,0.421,0.285,2,-9.43,0,0.0293,0.829,1.55e-06,0.233,0.402,85.861,4
2IdwQxhJn9ZE4zIotcCefR,Stormy Weather,64,187667,0,['Etta James'],['0iOVhN3tnSvgDbcg25JoJb'],1960,0.262,0.356,0,-8.031,0,0.0303,0.613,0.0,0.175,0.426,174.176,3
2x6pbpjVGjiWCcH89IK8AX,Breaking Up Is Hard to Do,63,139200,0,['Neil Sedaka'],['5N6GwJzOcOY5kv8p0NjhYL'],1960-12-30,0.743,0.799,8,-5.466,0,0.0375,0.699,0.0,0.0635,0.965,116.112,4
7ItZM6DMZE2m1X7yIaRxjq,C’Mon Everybody,59,118227,0,['Eddie Cochran'],['1p0t3JtUTayV2wb1RGN9mO'],1960-05-01,0.627,0.7,3,-9.657,1,0.0522,0.121,0.0111,0.188,0.856,175.33,4
4LJcNiq2pBb8OeqrGdBJQw,I'm Sorry,59,161547,0,['Brenda Lee'],['4cPHsZM98sKzmV26wlwD2W'],1960-08-01,0.558,0.223,10,-12.362,1,0.0299,0.868,0.000972,0.13,0.303,101.711,3
73m8WuJlhzVusTVzJCGaDZ,Fever,57,212920,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1960-04-08,0.711,0.0939,1,-21.255,1,0.0486,0.742,0.0644,0.112,0.392,61.657,4
6lSGhstIFdvPT0mYbTM6Y2,Pocketful of Rainbows,54,154533,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1960-09-23,0.435,0.187,2,-16.958,1,0.0462,0.892,4.51e-05,0.105,0.349,116.602,4
6hgY1l6EqrfrHRNrxwKRiK,Love Hurts - Remastered Version,50,142307,0,['The Everly Brothers'],['4ACplpEqD6JIVgKrafauzs'],1960-10,0.65,0.246,6,-16.171,1,0.0263,0.846,5.07e-06,0.186,0.539,91.04,4
5bFOycHjbUpUWJusyUdBZV,Three Steps To Heaven - Single Version,49,144933,0,['Eddie Cochran'],['1p0t3JtUTayV2wb1RGN9mO'],1960-05-01,0.685,0.346,10,-12.705,1,0.0349,0.0666,0.00317,0.0678,0.944,131.514,4
1vGfZYrNSxT72PdgToMubU,Such a Night,49,178760,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1960-04-08,0.418,0.766,11,-11.415,1,0.0862,0.747,0.0,0.222,0.906,171.755,4
6KB3UH8BVVQqbe24eBfJZn,Last Date - Instrumental,46,146933,0,['Floyd Cramer'],['6DQ6mdEhxCgHPqfX1niZZK'],1960,0.296,0.287,0,-13.01,1,0.0345,0.701,0.00121,0.153,0.716,205.4,3
2NeKjEryWM5VZToeosUsUu,The Girl of My Best Friend,46,142640,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1960-04-08,0.644,0.42,1,-14.931,0,0.0349,0.795,0.0146,0.4,0.89,132.892,4
67LQpgGMjI0jnXo9lRj07C,A Volta do Boêmio,45,185667,0,['Nelson Gonçalves'],['2wi99swSP87YaFjVOI3zGJ'],1960,0.596,0.314,9,-10.024,0,0.029,0.892,1.34e-06,0.168,0.599,99.442,4
2OCoH12t6olzx9bT1PEC8F,Let It Rock - Single Version,44,102800,0,['Chuck Berry'],['293zczrfYafIItmnmM3coR'],1960-01-01,0.632,0.716,10,-12.387,0,0.0646,0.581,2.48e-05,0.181,0.935,164.851,4
3e6DgJHco44VZekE9wz8Wh,Dreamin',43,141493,0,['Johnny Burnette'],['3PrFCybHMqrcPls31JxoIl'],1960-09-24,0.471,0.449,11,-9.845,0,0.0546,0.794,2.25e-05,0.35,0.715,74.673,4
0V58TmLnChjbNycM9QfFC0,Let It Be Me,41,158560,0,['The Everly Brothers'],['4ACplpEqD6JIVgKrafauzs'],1960,0.229,0.125,7,-14.462,1,0.0335,0.841,0.0,0.178,0.261,179.181,3
5hBI68juwgVWKLrf6xOP8O,Dagny,37,158067,0,['Owe Thörnqvist'],['5gcvW6H0e7pudeOGevacuw'],1960-03-30,0.693,0.705,7,-6.283,1,0.0352,0.407,0.0,0.108,0.904,100.367,4
67M9c4yhQD9WylCSCfhv1i,Oye (Hey There),37,141333,0,['Enrique Guzman'],['4FeDV8T2wgjzYKBamSp7MG'],1960,0.252,0.406,5,-10.179,1,0.0345,0.606,0.0,0.259,0.582,124.419,4
641Q5Vrvc3j61g0Q7eBlVN,Así Que Adiós,35,173373,0,['Enrique Guzman'],['4FeDV8T2wgjzYKBamSp7MG'],1960,0.422,0.486,9,-7.8,1,0.0311,0.736,0.0,0.0536,0.623,119.897,3
2huvYgcL2c9ortiXWtHOIx,Varm korv boogie,34,114787,0,['Owe Thörnqvist'],['5gcvW6H0e7pudeOGevacuw'],1960-03-30,0.364,0.841,7,-4.1,1,0.0728,0.401,0.0,0.175,0.933,175.067,4
6punhea3aLO1amgBFe5Onz,Gracias por el Recuerdo (Thanks for the Memory),32,172667,0,['Enrique Guzman'],['4FeDV8T2wgjzYKBamSp7MG'],1960,0.312,0.372,5,-9.472,1,0.0273,0.61,0.0,0.38,0.332,82.965,4
0DDkW8j34M5hvxj79uGmK7,Venus,32,143493,0,['Frankie Avalon'],['5zNOI87gG4RttFmYAZWaxQ'],1960-05-01,0.558,0.483,10,-10.229,1,0.0291,0.732,2.76e-05,0.131,0.745,115.184,4
0lxZo8brQB2p9tCCOUoGmg,Quiero Ser Libre - I Want to be Free (Remasterizado),32,151400,0,['Los Teen Tops'],['14GfQ6EEHnp1lTAWHgtcYy'],1960,0.477,0.496,4,-9.028,1,0.0304,0.641,0.0,0.179,0.639,95.067,3
23xX4pOOXttj93dlUExXc1,O Que É Que A Baiana Tem,32,150093,0,['Dorival Caymmi'],['7zsxdMsODmHKTbTB00t9wS'],1960-03-20,0.594,0.643,3,-12.076,1,0.0743,0.216,0.0,0.199,0.729,87.339,4
0Vy5Xw0ldSYuKHcTayt1bE,Muchacho Triste y Solitario (Lonely Blue Boy),31,166547,0,['Los Teen Tops'],['14GfQ6EEHnp1lTAWHgtcYy'],1960,0.323,0.376,11,-15.845,1,0.0285,0.66,0.0,0.723,0.365,91.355,3
2gj0XAQIWOX72GRspbMTPc,Más (More),30,133200,0,['Enrique Guzman'],['4FeDV8T2wgjzYKBamSp7MG'],1960,0.343,0.447,2,-10.238,1,0.0327,0.742,0.0,0.308,0.536,90.833,3
22dqPEditHWH5vQ8S9pC8q,El Amor Es una Cosa Esplendorosa (Love Is a Many Splendored Thing),29,162627,0,['Enrique Guzman'],['4FeDV8T2wgjzYKBamSp7MG'],1960,0.165,0.436,2,-7.921,1,0.0341,0.72,0.0,0.225,0.314,175.835,4
1DRUADzxXobWbKTPhkYnQo,Ballad of Thunder Road,28,156600,0,['Jim & Jesse'],['4lCaf25RGJ4ZPz2fsGUVcq'],1960,0.654,0.551,5,-10.2,1,0.0325,0.579,0.0,0.812,0.965,138.15,4
7uF7JmOfHM38fuxlJ4lHBw,Tutti Frutti (Tuti - Fruti),27,136613,0,['Los Teen Tops'],['14GfQ6EEHnp1lTAWHgtcYy'],1960,0.306,0.662,7,-11.077,1,0.0365,0.203,0.0,0.312,0.902,98.391,4
7oggOq7kvGjZ3YgBlPV0Iy,Zapatos De Ante Azul,27,107973,0,['Los Camisas Negras'],['3gQTdlAGp7BHmp6wLzvC3i'],1960-01-01,0.515,0.877,7,-2.971,1,0.0492,0.769,1.82e-06,0.0937,0.764,93.678,4
5eFFsShr8vchESCk8HGxvn,"Goodbye, Old Girl",27,274333,0,['Art Farmer'],['4L9xEztn5PKQIO5WnI5W3u'],1960-09-20,0.45,0.0288,7,-17.388,1,0.0467,0.994,0.895,0.118,0.358,130.838,4
6yNmMB6Q1GysPt5TziGLhP,Nunca Mi Amor,26,132293,0,['Enrique Guzman'],['4FeDV8T2wgjzYKBamSp7MG'],1960,0.403,0.448,0,-10.903,1,0.0293,0.467,0.000223,0.115,0.548,104.302,4
2sNmYSvlnGqBUNc2QNlH4L,Ángel de Mi Vida - Angel of the Morning,26,168333,0,['Enrique Guzman'],['4FeDV8T2wgjzYKBamSp7MG'],1960,0.263,0.453,4,-8.19,1,0.0276,0.513,2.19e-05,0.399,0.496,95.766,4
2QxTeHgiZ13bm9YmKb8QUk,Popotitos - Remasterizado,24,174440,0,['Los Teen Tops'],['14GfQ6EEHnp1lTAWHgtcYy'],1960,0.614,0.625,4,-10.019,1,0.0322,0.776,0.000327,0.157,0.961,139.496,4
3Z5OBLvs1eFCr53YGqhQJG,Lucila - Lucille (Remasterizado),24,173800,0,['Los Teen Tops'],['14GfQ6EEHnp1lTAWHgtcYy'],1960,0.397,0.963,0,-7.589,1,0.0548,0.701,0.00122,0.392,0.602,154.114,4
398Q0gLfmsjJ5GFx9W2q5Y,Western Movies,24,140504,0,['The Olympics'],['3KtW4xANJkgfEnFgMxaj8h'],1960-05-17,0.668,0.457,7,-7.138,1,0.0637,0.493,0.0147,0.117,0.691,120.494,4
5I9wre7izglAuWMmTOgU1L,Moanin',24,301741,0,['Bobby Timmons'],['0xRqtLGIVSzXM9yg2wFMLC'],1960,0.546,0.429,0,-13.616,0,0.0306,0.973,0.885,0.128,0.622,106.285,3
2gJGVeM1KOCXCNh5AbbIku,La Montañesa,22,155333,0,['Leda Moreno'],['5zwnyjAYKiyVoXPMtfdcXd'],1960,0.484,0.386,0,-11.431,1,0.0279,0.909,0.0,0.143,0.695,106.583,4
1sQ0z8UCVb9BAWvXrSqCPn,Fiebre,22,167927,0,['Los Camisas Negras'],['3gQTdlAGp7BHmp6wLzvC3i'],1960-01-01,0.653,0.293,1,-11.406,0,0.0336,0.798,0.0,0.335,0.319,113.445,4
1t0V6dL80Qbk1LmotZVeY8,Tennessee Waltz,21,110827,0,['Floyd Cramer'],['6DQ6mdEhxCgHPqfX1niZZK'],1960,0.442,0.243,7,-11.099,1,0.0283,0.844,0.499,0.188,0.34,82.062,3
1D403LgpMsSbJ1GGx7MHLy,The Kneeling Drunkard's Plea,21,173093,0,['The Louvin Brothers'],['3TUYqYNCqgqeqkBZVyxEi6'],1960,0.564,0.0564,10,-16.949,1,0.0344,0.744,0.0,0.107,0.484,126.274,3
1FLhGUcHcWs8usJNi3yJ0c,Dat Dere,21,321150,0,['Bobby Timmons'],['0xRqtLGIVSzXM9yg2wFMLC'],1960,0.461,0.337,8,-14.095,1,0.0372,0.941,0.868,0.121,0.383,68.434,4
44AyOl4qVkzS48vBsbNXaC,Can't Help Falling in Love,79,182360,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1961-10-20,0.396,0.293,2,-14.062,1,0.0275,0.941,0.000196,0.105,0.343,100.307,3
0PkBTqRtN25z3oKasWoKlj,Only the Lonely,64,145533,0,['Roy Orbison'],['0JDkhL4rjiPNEp92jAgJnS'],1961,0.57,0.529,5,-10.769,1,0.028,0.377,0.00509,0.203,0.934,123.273,4
0DxTEuqiERU7W4Cfy6IeLa,"Carnival of the Animals, R. 125: The Swan",63,184707,0,"['Camille Saint-Saëns', 'Philippe Entremont', 'Gaby Casadesus', 'Yo-Yo Ma']","['436sYg6CZhNefQJogaXeK0', '4x2fCu6MNErew0pb64yOBO', '5NfGdfTxSNHjKdwjNKwh5c', '5Dl3HXZjG6ZOWT5cV375lk']",1961,0.211,0.00756,7,-33.123,1,0.0455,0.994,0.89,0.0734,0.0391,118.247,4
45Szkclj1lt4ubm7RFK68t,Runaway,62,137307,0,['Del Shannon'],['3c8WoNjBfyLJhFObE6RHgs'],1961-01-01,0.594,0.533,10,-7.993,0,0.0438,0.153,1.49e-05,0.172,0.729,78.552,4
6TXnGAr6DLVYshIrMeP0lZ,Route 66,60,171413,0,['Chuck Berry'],['293zczrfYafIItmnmM3coR'],1961-01-01,0.686,0.692,10,-9.793,1,0.0419,0.902,0.000474,0.104,0.962,79.071,4
6ImmlZj8ysK2jDnqqbKp60,"Hello Mary Lou, Goodbye Heart - Remastered",58,138547,0,['Ricky Nelson'],['73sSFVlM6pkweLXE8qw1OS'],1961-01-01,0.602,0.633,9,-9.756,1,0.0314,0.502,0.0,0.0614,0.931,98.995,4
1sM0yZDxUhPQhkDh2CLd6l,Travelin' Man - Remastered,58,143200,0,['Ricky Nelson'],['73sSFVlM6pkweLXE8qw1OS'],1961-01-01,0.723,0.44,2,-10.536,1,0.0319,0.667,0.0,0.128,0.843,123.217,4
60jQTAr2OkFcV4SWSRz3st,Emotions,52,171227,0,['Brenda Lee'],['4cPHsZM98sKzmV26wlwD2W'],1961-04-03,0.466,0.416,5,-8.249,1,0.026,0.742,5.04e-06,0.249,0.516,98.78,3
0kY5UKJr6HJHYL8bFuam9s,Runaround Sue,47,172787,0,['Dion'],['15FyiY3ChN0QRspHIQYq0W'],1961-01-02,0.469,0.6,2,-9.445,1,0.0783,0.321,0.0,0.0596,0.653,158.348,4
1t2zYsS4UgIkkuBgSe0fZt,More Than I Can Say,46,149973,0,['Bobby Vee'],['5MX2l6ewjOaeWn1lYNhzlO'],1961-01-01,0.578,0.295,1,-10.379,1,0.0294,0.792,0.0,0.109,0.603,101.171,4
65ndJdPZmiV8egz8h3kPuf,Rock-A-Hula Baby,43,119893,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1961-10-20,0.528,0.645,10,-8.695,1,0.0635,0.804,0.0,0.0935,0.884,94.257,4
63Hb7XoQ8JzBiTr1nxp9pH,(Ghost) Riders In The Sky,42,148493,0,['The Ventures'],['2GaayiIs1kcyNqRXQuzp35'],1961-01-01,0.577,0.619,0,-9.022,1,0.0323,0.697,0.445,0.318,0.537,126.242,4
1U9n0AGpu9X69SeaMJfs8R,If You Love Me (Really Love Me),41,160067,0,['Brenda Lee'],['4cPHsZM98sKzmV26wlwD2W'],1961-04-03,0.417,0.377,3,-8.726,1,0.0281,0.63,0.000202,0.108,0.383,97.854,3
4j40GfL8zd2iPxrF9qHagn,Saudosa Maloca,39,167733,0,['Demonios Da Garoa'],['7jkAtoMgmBU8EYhIT4BDiQ'],1961-07-03,0.74,0.526,9,-12.367,0,0.0688,0.347,1.65e-06,0.216,0.903,89.456,4
2xdIHrH1a0IuThQTbwpzmc,Popotitos (Bonie Moroni),36,170800,0,['Los Teen Tops'],['14GfQ6EEHnp1lTAWHgtcYy'],1961-10-25,0.588,0.512,4,-12.253,1,0.0302,0.739,3.02e-05,0.227,0.92,140.257,4
5Rd588cbZ8HUooyMEhcJVC,La Cumparsita (with Leopoldo Federico y Su Orquesta),36,183427,0,"['Julio Sosa', 'Leopoldo Federico y su Orquesta']","['7Cg2eqV6oHNE0P54WfajIX', '2QtuDqkuMbNQlmGgMbPBOA']",1961-03-01,0.48,0.598,7,-8.329,0,0.0725,0.82,0.000149,0.168,0.683,114.317,4
0Cx7w1aXcvsPBdfdND0Pju,Presumida (High Class Baby),36,126387,0,['Los Teen Tops'],['14GfQ6EEHnp1lTAWHgtcYy'],1961-10-25,0.571,0.751,2,-9.544,1,0.0585,0.556,0.0,0.0646,0.966,91.002,4
5p6OXyiYRwJfQwmQwA9TbU,Foggy Mountain Top (with Mother Maybelle Carter),32,144160,0,"['Lester Flatt', 'Earl Scruggs', 'Mother Maybelle Carter']","['4UEb5ZsSyDWMAiBuOeKA6W', '4NEA48c6ajydrRzCbyll3M', '5lrRzJMDAfZ53pdfdXXFjm']",1961,0.564,0.45,7,-12.168,1,0.029,0.423,7.34e-05,0.638,0.842,112.241,4
2z2a6v6pqtB3rI2oKbNWkD,Anoche No Dormí,32,143053,0,['Los Teen Tops'],['14GfQ6EEHnp1lTAWHgtcYy'],1961-10-25,0.531,0.405,7,-11.003,1,0.0294,0.353,0.0,0.349,0.431,106.35,3
3PGPfeQTaZgHnmofWYBHSW,The Barber of Seville: Overture,28,453067,0,"['Gioachino Rossini', 'Leonard Bernstein', 'New York Philharmonic']","['0roWUeP7Ac4yK4VN6L2gF4', '2LmyJyCF5V1eQyvHgJNbTn', '3gacryguGmpmCvgPGt2CBI']",1961,0.324,0.218,4,-16.495,1,0.0592,0.936,0.684,0.249,0.535,174.556,4
594M4FJmVgCEsiaLbsymJV,Humo,26,180667,0,"['La Sonora Matancera', 'Celio Gonzalez']","['01p7Homi0d4XxZ06f2NYYD', '17fQCVwjvlCEIr3T1dLg5y']",1961-01-01,0.621,0.57,7,-12.822,1,0.0847,0.683,0.545,0.0944,0.762,97.185,4
2IGLgLzFxFUiDnGjshugWZ,Cumberland Gap,26,116373,0,['Flatt & Scruggs'],['1iNNWK8bYjc5EK0waLk1J1'],1961-06-01,0.396,0.903,11,-8.957,0,0.0332,0.209,0.791,0.232,0.974,151.121,4
1e3ijfv11bgydFHoJpm64F,Lonesome Road Blues,22,121587,0,['Flatt & Scruggs'],['1iNNWK8bYjc5EK0waLk1J1'],1961-06-01,0.341,0.82,7,-7.034,1,0.0306,0.144,0.943,0.0982,0.967,149.756,4
49XbBhlS6zT1adQoardkzy,Home Sweet Home,22,133480,0,['Flatt & Scruggs'],['1iNNWK8bYjc5EK0waLk1J1'],1961-06-01,0.469,0.764,0,-7.853,1,0.0345,0.251,0.928,0.322,0.973,120.608,4
